episode_frame,episode_time_sec,arm_A_action_j1,arm_A_action_j2,arm_A_action_j3,arm_A_action_j4,arm_A_action_j5,arm_A_action_j6,arm_B_command_j1,arm_B_command_j2,arm_B_command_j3,arm_B_command_j4,arm_B_command_j5,arm_B_command_j6,arm_C_actual_j1,arm_C_actual_j2,arm_C_actual_j3,arm_C_actual_j4,arm_C_actual_j5,arm_C_actual_j6,hand_A_action_j1,hand_A_action_j2,hand_A_action_j3,hand_A_action_j4,hand_A_action_j5,hand_A_action_j6,hand_B_target_j1,hand_B_target_j2,hand_B_target_j3,hand_B_target_j4,hand_B_target_j5,hand_B_target_j6,hand_C_actual_j1,hand_C_actual_j2,hand_C_actual_j3,hand_C_actual_j4,hand_C_actual_j5,hand_C_actual_j6,j6_hold_enabled,j6_action_deg,j6_effective_target_deg,j6_actual_deg
39,1.2999999523162842,100.52195011315266,101.90037197667837,-12.632344283926338,40.33101486127426,-82.19068111995757,16.561918026051575,100.52195011315266,101.90037197667837,-12.632344283926338,40.33101486127426,-82.19068111995757,16.561918026051575,100.474426,102.194045,-12.628682,39.155833,-82.748035,16.697015,174.63472846267877,182.20126640095594,190.00002413359965,180.1151270688846,136.21252249588287,95.00001206679983,174.63472846267877,182.20126640095594,190.00002413359965,180.11512706888462,136.21252249588287,179.8,173.3,173.1,173.6,168.7,134.9,179.8,True,95.00001206679983,179.8,179.8
40,1.3333333730697632,100.53083095897716,101.79380182678405,-12.576881969357675,40.66602328408726,-82.24895092772236,16.535103601239456,100.53083095897716,101.79380182678405,-12.576881969357675,40.66602328408726,-82.24895092772236,16.535103601239456,100.472822,102.22116,-12.707838,39.25271,-82.568311,16.735934,174.8519940585924,182.51771099120668,190.00002413359965,181.0811912072547,136.19246897305325,95.00001206679983,174.8519940585924,182.51771099120668,190.00002413359965,181.08119120725468,136.19246897305328,179.8,173.3,173.1,173.6,168.7,134.9,179.8,True,95.00001206679983,179.8,179.8
41,1.3666666746139526,100.56417710265379,101.64001995457092,-12.461488269418325,40.870569216948965,-82.39774806711785,16.512987430347405,100.56417710265379,101.64001995457092,-12.461488269418325,40.870569216948965,-82.39774806711785,16.512987430347405,100.477956,102.22303,-12.752056,39.346546,-82.400331,16.786187,175.05625351255654,182.96605046589656,190.00002413359965,182.1449446496946,136.13316784125723,95.00001206679983,175.05625351255654,182.96605046589656,190.00002413359965,182.14494464969457,136.13316784125723,179.8,173.3,173.1,173.6,168.7,134.9,179.8,True,95.00001206679983,179.8,179.8
42,1.399999976158142,100.60267986648657,101.48721211060953,-12.3431151889443,41.061306866948016,-82.52717923303791,16.39449975831435,100.60267986648657,101.48721211060953,-12.3431151889443,41.061306866948016,-82.52717923303791,16.39449975831435,100.491433,102.189058,-12.76352,39.48426,-82.242001,16.835042,175.3700624969497,183.19981724630992,190.00002413359965,183.4033318551404,135.55952249677225,95.00001206679983,175.37006249694969,183.19981724630992,190.00002413359965,183.40333185514038,135.55952249677225,179.8,173.3,173.1,173.6,168.7,134.9,179.8,True,95.00001206679983,179.8,179.8
43,1.4333332777023315,100.63768758776907,101.27097783872716,-12.186755006653097,41.44616261793739,-82.73161057434058,16.14543500477098,100.63768758776907,101.27097783872716,-12.186755006653097,41.44616261793739,-82.73161057434058,16.14543500477098,100.502343,102.133581,-12.757515,39.641088,-82.170902,16.837288,176.5311041730028,183.97451348110633,190.00002413359965,185.23679679955902,137.08490803474905,95.00001206679983,176.5311041730028,183.97451348110633,190.00002413359965,185.23679679955904,137.08490803474905,179.8,173.3,173.1,173.6,168.7,134.9,179.8,True,95.00001206679983,179.8,179.8
44,1.4666666984558105,100.67768004186921,101.09702785212545,-12.055604967347653,41.71275988001176,-82.88304331959367,15.934529240383325,100.67768004186921,101.09702785212545,-12.055604967347653,41.71275988001176,-82.88304331959367,15.934529240383325,100.511648,102.060651,-12.735406,39.834843,-82.152609,16.804154,176.89327079530497,184.15917777847702,190.00002413359965,186.00943038629296,136.8302855905929,95.00001206679983,176.89327079530497,184.159177778477,190.00002413359965,186.00943038629296,136.8302855905929,179.8,173.3,173.1,173.6,168.7,134.9,179.8,True,95.00001206679983,179.8,179.8
45,1.5,100.72913165187195,100.89506022934184,-11.898958306158885,41.963887281617595,-83.05997268673006,15.681052711817447,100.72913165187195,100.89506022934184,-11.898958306158885,41.963887281617595,-83.05997268673006,15.681052711817447,100.523842,101.944398,-12.67563,40.133295,-82.182383,16.721565,177.1851354961446,184.46725718491885,190.00002413359965,187.26839054953393,136.7619890214133,95.00001206679983,177.18513549614462,184.46725718491885,190.00002413359965,187.26839054953393,136.7619890214133,179.8,174.2,174.1,174.2,173.3,134.9,179.8,True,95.00001206679983,179.8,179.8
46,1.5333333015441895,100.80378805257749,100.66599170284852,-11.731711925760196,42.174105496651094,-83.22802120804192,15.318083948602071,100.80378805257749,100.66599170284852,-11.731711925760196,42.174105496651094,-83.22802120804192,15.318083948602071,100.538923,101.826899,-12.597019,40.426533,-82.257627,16.619535,177.32722902933705,184.64647838323577,190.00002413359965,188.49182732947676,137.54745686275817,95.00001206679983,177.32722902933705,184.64647838323577,190.00002413359965,188.49182732947676,137.54745686275817,179.8,174.2,174.1,174.2,173.3,134.9,179.8,True,95.00001206679983,179.8,179.8
47,1.5666667222976685,100.85867740935102,100.49410436430928,-11.613625324183733,42.334419087728705,-83.34857152813746,15.013671472049065,100.85867740935102,100.49410436430928,-11.613625324183733,42.334419087728705,-83.34857152813746,15.013671472049065,100.55946,101.695687,-12.498757,40.71369,-82.359635,16.504124,177.41179759989836,184.79974459343325,190.00002413359965,189.4283841413976,138.37108369325873,95.00001206679983,177.4117975998984,184.79974459343325,190.00002413359965,189.4283841413976,138.37108369325873,179.8,174.2,174.1,174.2,173.3,134.9,179.8,True,95.00001206679983,179.8,179.8
48,1.600000023841858,100.90405566672538,100.32743094170573,-11.502700695046407,42.507509637637725,-83.46900725667395,14.733036743993987,100.90405566672538,100.32743094170573,-11.502700695046407,42.507509637637725,-83.46900725667395,14.733036743993987,100.586093,101.549202,-12.388484,40.98347,-82.480149,16.377739,177.53177496219877,184.93289998502166,190.00002413359965,189.98971089328728,139.6503838582268,95.00001206679983,177.53177496219877,184.93289998502166,190.00002413359965,189.98971089328728,139.6503838582268,179.8,174.2,174.1,174.2,173.3,134.9,179.8,True,95.00001206679983,179.8,179.8
49,1.6333333253860474,100.93591212013466,100.11463441659414,-11.39343764351496,42.91620043290454,-83.68701769772123,14.340159583872783,100.93591212013466,100.11463441659414,-11.39343764351496,42.91620043290454,-83.68701769772123,14.340159583872783,100.619465,101.386823,-12.26975,41.244561,-82.620447,16.224567,177.6304382945203,185.0990577456096,190.00002413359965,190.00002413359965,140.6918492424361,95.00001206679983,177.6304382945203,185.0990577456096,190.00002413359965,190.00002413359965,140.69184924243612,179.8,174.2,174.1,174.2,173.3,134.9,179.8,True,95.00001206679983,179.8,179.8
50,1.6666666269302368,100.98793668793255,99.95277383946967,-11.296206705681257,43.035547541630294,-83.82785072376439,14.074192575373054,100.98793668793255,99.95277383946967,-11.296206705681257,43.035547541630294,-83.82785072376439,14.074192575373054,100.659575,101.211665,-12.145829,41.499135,-82.776283,16.035773,177.7031466387224,185.19376766914473,190.00002413359965,190.00002413359965,141.8668710886904,95.00001206679983,177.7031466387224,185.19376766914473,190.00002413359965,190.00002413359965,141.8668710886904,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
51,1.7000000476837158,101.04907128467299,99.8101073484821,-11.231233291713423,43.13123149341713,-83.89643377184154,13.811204947408006,101.04907128467299,99.8101073484821,-11.231233291713423,43.13123149341713,-83.89643377184154,13.811204947408006,100.717654,100.980406,-11.97114,41.799325,-82.970759,15.743348,177.7505302483797,185.27455471825817,190.00002413359965,190.00002413359965,141.9347665874134,95.00001206679983,177.7505302483797,185.27455471825817,190.00002413359965,190.00002413359965,141.9347665874134,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
52,1.7333333492279053,101.08190176633398,99.6576432791978,-11.172333230373974,43.36150323128021,-84.00615518960909,13.626368762698805,101.08190176633398,99.6576432791978,-11.172333230373974,43.36150323128021,-84.00615518960909,13.626368762698805,100.768674,100.78873,-11.827294,42.030006,-83.123203,15.472576,177.78267318068652,185.35207590793937,190.00002413359965,190.00002413359965,142.02821600379923,95.00001206679983,177.78267318068654,185.3520759079394,190.00002413359965,190.00002413359965,142.02821600379926,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
53,1.7666666507720947,101.12739461526738,99.4671921080963,-11.114521788845273,43.66660325718738,-84.093359366028,13.428182661363051,101.12739461526738,99.4671921080963,-11.114521788845273,43.66660325718738,-84.093359366028,13.428182661363051,100.820336,100.60204,-11.702555,42.254605,-83.274801,15.175833,177.81172214089972,185.4528591841029,190.00002413359965,190.00002413359965,142.20130655370826,95.00001206679983,177.8117221408997,185.45285918410286,190.00002413359965,190.00002413359965,142.20130655370826,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
54,1.7999999523162842,101.1703664499022,99.32607260315558,-11.073096940257315,43.83957921553738,-84.16182782254613,13.276578028771436,101.1703664499022,99.32607260315558,-11.073096940257315,43.83957921553738,-84.16182782254613,13.276578028771436,100.870715,100.418467,-11.584094,42.46704,-83.423302,14.873602,177.83217673418585,185.54201141702524,190.00002413359965,190.00002413359965,142.11983195524067,95.00001206679983,177.83217673418585,185.54201141702524,190.00002413359965,190.00002413359965,142.11983195524067,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
55,1.8333333730697632,101.22496932777817,99.18890650700128,-11.027890570221492,43.92191325069767,-84.22909306769449,13.166283653208753,101.22496932777817,99.18890650700128,-11.027890570221492,43.92191325069767,-84.22909306769449,13.166283653208753,100.917243,100.246426,-11.470272,42.666008,-83.561705,14.580626,177.8497665384964,185.63357007268715,190.00002413359965,190.00002413359965,142.02838789113778,95.00001206679983,177.84976653849637,185.63357007268715,190.00002413359965,190.00002413359965,142.0283878911378,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
56,1.8666666746139526,101.28639040341618,99.04136987475509,-11.019067020176477,44.13029800078675,-84.23109841997746,12.971707185982323,101.28639040341618,99.04136987475509,-11.019067020176477,44.13029800078675,-84.23109841997746,12.971707185982323,100.969225,100.05662,-11.362456,42.894082,-83.712783,14.25775,177.86758552592494,185.8068898057142,190.00002413359965,190.00002413359965,143.12972736493825,95.00001206679983,177.86758552592494,185.8068898057142,190.00002413359965,190.00002413359965,143.12972736493825,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
57,1.899999976158142,101.32787254778366,98.91950175173076,-11.005316033093338,44.27915243596174,-84.28931093196275,12.871897938070536,101.32787254778366,98.91950175173076,-11.005316033093338,44.27915243596174,-84.28931093196275,12.871897938070536,101.012224,99.898915,-11.291216,43.089575,-83.830647,14.005337,177.89955657089322,185.83410530098294,189.97183461007918,190.00002413359965,143.13224837923684,95.00001206679983,177.89955657089325,185.8341053009829,189.9718346100792,190.00002413359965,143.13224837923684,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
58,1.9333332777023315,101.38534021463528,98.80479560114557,-10.972886621888934,44.27439688626215,-84.36179009304679,12.79260057922443,101.38534021463528,98.80479560114557,-10.972886621888934,44.27439688626215,-84.36179009304679,12.79260057922443,101.059393,99.728433,-11.217519,43.295928,-83.941799,13.762768,177.99392271975128,185.84390287927965,189.7205353211348,190.00002413359965,142.99445202950787,95.00001206679983,177.9939227197513,185.84390287927965,189.72053532113483,190.00002413359965,142.99445202950787,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
59,1.9666666984558105,101.44022957140882,98.675307139446,-10.953921718870104,44.32647874983955,-84.39146930683458,12.466071931779373,101.44022957140882,98.675307139446,-10.953921718870104,44.32647874983955,-84.39146930683458,12.466071931779373,101.104637,99.572598,-11.160199,43.489248,-84.030211,13.562519,178.11773889927906,185.85650795077254,189.4967380063567,190.00002413359965,143.43156153141317,95.00001206679983,178.11773889927906,185.85650795077254,189.4967380063567,190.00002413359965,143.43156153141317,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
60,2.0,101.4747789264552,98.5693099473468,-10.97019372025182,44.46897335348858,-84.46142745362003,12.267542055766542,101.4747789264552,98.5693099473468,-10.97019372025182,44.46897335348858,-84.46142745362003,12.267542055766542,101.149561,99.426425,-11.110521,43.670839,-84.103353,13.394536,178.19932808930568,185.86430017678632,189.27168018442933,190.00002413359965,143.16977711481792,95.00001206679983,178.19932808930565,185.86430017678632,189.27168018442933,190.00002413359965,143.16977711481792,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
61,2.0333333015441895,101.49678050578822,98.46583376954617,-10.952088253925686,44.53916068339211,-84.57647737888232,12.178561710182727,101.49678050578822,98.46583376954617,-10.952088253925686,44.53916068339211,-84.57647737888232,12.178561710182727,101.202185,99.266851,-11.058933,43.862856,-84.171662,13.226983,178.21680330205717,185.82339099021397,188.65254199101096,190.00002413359965,144.64204946518606,95.00001206679983,178.21680330205714,185.823390990214,188.65254199101096,190.00002413359965,144.64204946518606,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
62,2.066666603088379,101.5194696344754,98.38315595970879,-10.970308311810845,44.6753527512947,-84.64047676459842,12.011544512902091,101.5194696344754,98.38315595970879,-10.970308311810845,44.6753527512947,-84.64047676459842,12.011544512902091,101.252564,99.1266,-11.028636,44.014471,-84.226525,13.079614,178.19187963796898,185.46999062217728,188.32435176596005,190.00002413359965,144.3405017776087,95.00001206679983,178.19187963796898,185.46999062217725,188.32435176596002,190.00002413359965,144.34050177760872,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
63,2.0999999046325684,101.54651324240558,98.27962248612866,-10.996435187268812,44.852855076226234,-84.7143883201703,11.825046750587008,101.54651324240558,98.27962248612866,-10.996435187268812,44.852855076226234,-84.7143883201703,11.825046750587008,101.303263,98.998504,-11.011713,44.133504,-84.273913,12.934989,178.10553489824275,185.282690718949,188.11631079054803,190.00002413359965,144.21124249902718,95.00001206679983,178.10553489824278,185.28269071894903,188.11631079054803,190.00002413359965,144.21124249902718,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
64,2.133333444595337,101.5807188227749,98.21338856501153,-11.020270231546254,44.948023365997464,-84.75386511225481,11.737670686829558,101.5807188227749,98.21338856501153,-11.020270231546254,44.948023365997464,-84.75386511225481,11.737670686829558,101.356529,98.86698,-10.993698,44.240808,-84.325216,12.767016,178.09046610823083,185.14386304518885,187.89663877189489,190.00002413359965,143.81355249342687,95.00001206679983,178.09046610823083,185.14386304518885,187.89663877189486,190.00002413359965,143.8135524934269,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
65,2.1666667461395264,101.61039803656266,98.14520658739096,-11.046970064799352,45.0585469246782,-84.79981632742431,11.640382453216345,101.61039803656266,98.14520658739096,-11.046970064799352,45.0585469246782,-84.79981632742431,11.640382453216345,101.401453,98.752597,-10.98005,44.327694,-84.381032,12.605043,178.08089771305214,185.102896562837,187.70825024885585,190.00002413359965,142.89063207703015,95.00001206679983,178.08089771305214,185.10289656283697,187.70825024885585,190.00002413359965,142.89063207703015,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
66,2.200000047683716,101.64546305362467,98.03256308486824,-11.065648488920614,45.223730657014414,-84.95411386165303,11.59328532245659,101.64546305362467,98.03256308486824,-11.065648488920614,45.223730657014414,-84.95411386165303,11.59328532245659,101.4406,98.644448,-10.97077,44.412841,-84.443424,12.43673,178.08347602313023,185.08542135008548,187.26598412679436,190.00002413359965,143.68555372199467,95.00001206679983,178.08347602313023,185.08542135008548,187.26598412679436,190.00002413359965,143.68555372199467,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
67,2.2333333492279053,101.69553956491912,97.95830775461927,-11.089655420536596,45.25174829319632,-85.08205533730575,11.58979027990629,101.69553956491912,97.95830775461927,-11.089655420536596,45.25174829319632,-85.08205533730575,11.58979027990629,101.478144,98.530689,-10.968586,44.517973,-84.520031,12.25325,178.07522543088032,184.71981698101249,186.5886334213907,190.00002413359965,144.25914177070013,95.00001206679983,178.07522543088035,184.71981698101249,186.5886334213907,190.00002413359965,144.25914177070013,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
68,2.2666666507720947,101.73874058267198,97.90479349655406,-11.152738073780501,45.34376531509432,-85.15653985067276,11.550027008924213,101.73874058267198,97.90479349655406,-11.152738073780501,45.34376531509432,-85.15653985067276,11.550027008924213,101.506702,98.437812,-10.968859,44.626145,-84.589104,12.097492,178.19932808930568,184.3721461909271,186.33996973830392,190.00002413359965,144.4608802103657,95.00001206679983,178.19932808930565,184.3721461909271,186.33996973830392,190.00002413359965,144.4608802103657,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
69,2.299999952316284,101.76458097923236,97.8528262245357,-11.215763431244891,45.53553428912461,-85.28465321366401,11.544240135193391,101.76458097923236,97.8528262245357,-11.215763431244891,45.53553428912461,-85.28465321366401,11.544240135193391,101.534298,98.347428,-10.972408,44.747785,-84.658916,11.952456,178.502995720725,184.17000668080496,185.92125218162232,190.00002413359965,144.66508236855032,95.00001206679983,178.502995720725,184.170006680805,185.92125218162232,190.00002413359965,144.66508236855032,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
70,2.3333332538604736,101.82565828019332,97.76648148480949,-11.272257069844791,45.610190689830155,-85.56969971674161,11.502013145692251,101.82565828019332,97.76648148480949,-11.272257069844791,45.610190689830155,-85.56969971674161,11.502013145692251,101.564782,98.25642,-10.986055,44.879851,-84.733722,11.826992,179.39824227561692,184.04842503667822,185.3877138827965,190.00002413359965,145.43742947638665,95.00001206679983,179.39824227561692,184.04842503667822,185.3877138827965,190.00002413359965,145.43742947638665,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
71,2.366666555404663,101.87132301646524,97.72689010116594,-11.355221358579733,45.71378145918981,-85.71122029213892,11.470672354298594,101.87132301646524,97.72689010116594,-11.355221358579733,45.71378145918981,-85.71122029213892,11.470672354298594,101.595586,98.17601,-11.012804,44.996712,-84.810156,11.733051,180.73432255808248,183.96809635380086,184.87749496623252,190.00002413359965,145.36288766724016,95.00001206679983,180.73432255808248,183.96809635380086,184.87749496623252,190.00002413359965,145.36288766724016,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
72,2.4000000953674316,101.90948200562094,97.69331477437127,-11.438357534653216,45.834503666623874,-85.81257652609756,11.421741758594422,101.90948200562094,97.69331477437127,-11.438357534653216,45.834503666623874,-85.81257652609756,11.421741758594422,101.629921,98.099339,-11.045286,45.106188,-84.896058,11.662029,181.25771950393448,183.8167209043273,184.53606941611406,190.00002413359965,145.2433686711759,95.00001206679983,181.2577195039345,183.81672090432727,184.53606941611406,190.00002413359965,145.2433686711759,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
73,2.433333396911621,102.00356167558144,97.63917026273141,-11.554095009269641,45.86206293656967,-85.8946813781398,11.441107732069844,102.00356167558144,97.63917026273141,-11.554095009269641,45.86206293656967,-85.8946813781398,11.441107732069844,101.665538,98.02859,-11.081316,45.207844,-84.993306,11.613904,181.99952796129037,183.7287145869952,184.2989794804889,190.00002413359965,145.49822029845006,95.00001206679983,181.99952796129037,183.7287145869952,184.2989794804889,190.00002413359965,145.49822029845006,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
74,2.4666666984558105,102.07122799118639,97.58582789200474,-11.629840029785937,45.9209057021296,-86.01179395146454,11.505909258699138,102.07122799118639,97.58582789200474,-11.629840029785937,45.9209057021296,-86.01179395146454,11.505909258699138,101.711745,97.945687,-11.132631,45.329484,-85.133314,11.575184,182.46935335329766,183.657782411958,183.6015179564762,188.1748670772104,145.59069568658418,95.00001206679983,182.46935335329766,183.657782411958,183.60151795647616,188.1748670772104,145.59069568658418,179.8,174.2,174.1,174.2,174.1,134.9,179.8,True,95.00001206679983,179.8,179.8
